chunk_id,text
188,Medicine Name: Glimepiride. Strength: 500mg. Used for: Allergy. Alternative medicines: Ibuprofen. Stock Available: YES. Dosage: 1 tablet daily.
189,Medicine Name: Dolo. Strength: 500mg. Used for: Cold. Alternative medicines: Clarithromycin. Stock Available: NO. Dosage: As directed by doctor.
190,Medicine Name: Electral. Strength: 250mg. Used for: Throat Infection. Alternative medicines: Levocetirizine. Stock Available: NO. Dosage: As directed by doctor.
191,Medicine Name: Crocin. Strength: 250mg. Used for: Pain. Alternative medicines: Famotidine. Stock Available: YES. Dosage: 1 tablet at night.
192,Medicine Name: Paracetamol. Strength: 100mg. Used for: Pain. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: 1 tablet after meals.
193,Medicine Name: Famotidine. Strength: 200ml. Used for: Cold. Alternative medicines: Clarithromycin. Stock Available: NO. Dosage: 1 tablet after meals.
194,Medicine Name: Famotidine. Strength: 10ml. Used for: Throat Infection. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: As directed by doctor.
195,Medicine Name: Levocetirizine. Strength: 200ml. Used for: Pain. Alternative medicines: Clarithromycin. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
196,Medicine Name: Crocin. Strength: 650mg. Used for: Cold. Alternative medicines: Ibuprofen. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
197,Medicine Name: Ranitidine. Strength: 250mg. Used for: Cold. Alternative medicines: Famotidine. Stock Available: NO. Dosage: 1 tablet daily.
198,Medicine Name: Clarithromycin. Strength: 500mg. Used for: Allergy. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 tablet at night.
199,Medicine Name: Azithromycin. Strength: 200ml. Used for: Headache. Alternative medicines: Cetirizine. Stock Available: YES. Dosage: 1 tablet daily.
200,Medicine Name: Crocin. Strength: 250mg. Used for: Acidity. Alternative medicines: Dolo. Stock Available: NO. Dosage: 1 tablet at night.
201,Medicine Name: Ibuprofen. Strength: 250mg. Used for: Headache. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
202,Medicine Name: Cetirizine. Strength: 650mg. Used for: Pain. Alternative medicines: Zincovit. Stock Available: YES. Dosage: As directed by doctor.
203,Medicine Name: Famotidine. Strength: 100mg. Used for: Pain. Alternative medicines: Vitamin C. Stock Available: NO. Dosage: As directed by doctor.
204,Medicine Name: Metformin. Strength: 650mg. Used for: Immunity Boost. Alternative medicines: Metformin. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
205,Medicine Name: Diclofenac. Strength: 200ml. Used for: Allergy. Alternative medicines: Ibuprofen. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
206,Medicine Name: Famotidine. Strength: 400mg. Used for: Allergy. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 tablet after meals.
207,Medicine Name: Diclofenac. Strength: 250mg. Used for: Cold. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
208,Medicine Name: Famotidine. Strength: 10ml. Used for: Fever. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
209,Medicine Name: Levocetirizine. Strength: 250mg. Used for: Immunity Boost. Alternative medicines: Vitamin C. Stock Available: NO. Dosage: 1 tablet at night.
210,Medicine Name: Cetirizine. Strength: 200ml. Used for: Diabetes. Alternative medicines: Famotidine. Stock Available: NO. Dosage: 1 tablet after meals.
211,Medicine Name: Crocin. Strength: 10ml. Used for: Headache. Alternative medicines: Azithromycin. Stock Available: NO. Dosage: 1 tablet daily.
212,Medicine Name: Metformin. Strength: 100mg. Used for: Throat Infection. Alternative medicines: Paracetamol. Stock Available: YES. Dosage: 1 tablet daily.
213,Medicine Name: Ranitidine. Strength: 650mg. Used for: Pain. Alternative medicines: Levocetirizine. Stock Available: NO. Dosage: 1 tablet at night.
214,Medicine Name: Vitamin C. Strength: 650mg. Used for: Allergy. Alternative medicines: Vitamin C. Stock Available: YES. Dosage: 1 tablet after meals.
215,Medicine Name: Ors. Strength: 650mg. Used for: Allergy. Alternative medicines: Crocin. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
216,Medicine Name: Zincovit. Strength: 500mg. Used for: Throat Infection. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
217,Medicine Name: Ibuprofen. Strength: 100mg. Used for: Pain. Alternative medicines: Cetirizine. Stock Available: YES. Dosage: 1 tablet at night.
218,Medicine Name: Ranitidine. Strength: 500mg. Used for: Headache. Alternative medicines: Vitamin C. Stock Available: NO. Dosage: 1 tablet daily.
219,Medicine Name: Ranitidine. Strength: 250mg. Used for: Acidity. Alternative medicines: Clarithromycin. Stock Available: NO. Dosage: 1 tablet daily.
220,Medicine Name: Cetirizine. Strength: 400mg. Used for: Bacterial Infection. Alternative medicines: Glimepiride. Stock Available: YES. Dosage: 1 tablet at night.
221,Medicine Name: Azithromycin. Strength: 250mg. Used for: Headache. Alternative medicines: Crocin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
222,Medicine Name: Insulin. Strength: 100mg. Used for: Bacterial Infection. Alternative medicines: Electral. Stock Available: NO. Dosage: 1 tablet after meals.
223,Medicine Name: Paracetamol. Strength: 250mg. Used for: Fever. Alternative medicines: ORS. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
224,Medicine Name: Glimepiride. Strength: 400mg. Used for: Headache. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
225,Medicine Name: Azithromycin. Strength: 400mg. Used for: Inflammation. Alternative medicines: Famotidine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
226,Medicine Name: Cetirizine. Strength: 100mg. Used for: Fever. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: 1 tablet after meals.
227,Medicine Name: Levocetirizine. Strength: 500mg. Used for: Inflammation. Alternative medicines: Electral. Stock Available: YES. Dosage: As directed by doctor.
228,Medicine Name: Dolo. Strength: 250mg. Used for: Dehydration. Alternative medicines: Azithromycin. Stock Available: NO. Dosage: 1 tablet after meals.
229,Medicine Name: Vitamin C. Strength: 10ml. Used for: Cold. Alternative medicines: Azithromycin. Stock Available: NO. Dosage: As directed by doctor.
230,Medicine Name: Vitamin C. Strength: 650mg. Used for: Headache. Alternative medicines: Zincovit. Stock Available: YES. Dosage: 1 tablet daily.
231,Medicine Name: Levocetirizine. Strength: 10ml. Used for: Allergy. Alternative medicines: ORS. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
232,Medicine Name: Electral. Strength: 100mg. Used for: Headache. Alternative medicines: Diclofenac. Stock Available: NO. Dosage: As directed by doctor.
233,Medicine Name: Amoxicillin. Strength: 100mg. Used for: Diabetes. Alternative medicines: Vitamin C. Stock Available: YES. Dosage: 1 tablet daily.
234,Medicine Name: Metformin. Strength: 250mg. Used for: Throat Infection. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
235,Medicine Name: Diclofenac. Strength: 400mg. Used for: Immunity Boost. Alternative medicines: Azithromycin. Stock Available: YES. Dosage: 1 tablet daily.
236,Medicine Name: Vitamin C. Strength: 10ml. Used for: Pain. Alternative medicines: Metformin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
237,Medicine Name: Electral. Strength: 10ml. Used for: Dehydration. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
238,Medicine Name: Cetirizine. Strength: 650mg. Used for: Fever. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 tablet after meals.
239,Medicine Name: Paracetamol. Strength: 200ml. Used for: Immunity Boost. Alternative medicines: Paracetamol. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
240,Medicine Name: Vitamin C. Strength: 200ml. Used for: Dehydration. Alternative medicines: ORS. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
241,Medicine Name: Ibuprofen. Strength: 100mg. Used for: Cold. Alternative medicines: Zincovit. Stock Available: YES. Dosage: 1 tablet at night.
242,Medicine Name: Insulin. Strength: 250mg. Used for: Fever. Alternative medicines: Cetirizine. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
243,Medicine Name: Famotidine. Strength: 100mg. Used for: Diabetes. Alternative medicines: Crocin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
244,Medicine Name: Dolo. Strength: 500mg. Used for: Allergy. Alternative medicines: Crocin. Stock Available: YES. Dosage: 1 tablet daily.
245,Medicine Name: Levocetirizine. Strength: 650mg. Used for: Bacterial Infection. Alternative medicines: Azithromycin. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
246,Medicine Name: Ibuprofen. Strength: 10ml. Used for: Headache. Alternative medicines: Vitamin C. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
247,Medicine Name: Crocin. Strength: 200ml. Used for: Immunity Boost. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: As directed by doctor.
248,Medicine Name: Dolo. Strength: 650mg. Used for: Dehydration. Alternative medicines: Vitamin C. Stock Available: NO. Dosage: 1 tablet daily.
249,Medicine Name: Levocetirizine. Strength: 500mg. Used for: Inflammation. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: 1 tablet daily.
250,Medicine Name: Amoxicillin. Strength: 200ml. Used for: Headache. Alternative medicines: Clarithromycin. Stock Available: NO. Dosage: As directed by doctor.
251,Medicine Name: Zincovit. Strength: 10ml. Used for: Bacterial Infection. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
252,Medicine Name: Electral. Strength: 100mg. Used for: Inflammation. Alternative medicines: Glimepiride. Stock Available: YES. Dosage: As directed by doctor.
253,Medicine Name: Paracetamol. Strength: 250mg. Used for: Cold. Alternative medicines: Diclofenac. Stock Available: NO. Dosage: 1 tablet at night.
254,Medicine Name: Diclofenac. Strength: 200ml. Used for: Throat Infection. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
255,Medicine Name: Vitamin C. Strength: 250mg. Used for: Headache. Alternative medicines: Cetirizine. Stock Available: YES. Dosage: 1 tablet at night.
256,Medicine Name: Crocin. Strength: 650mg. Used for: Inflammation. Alternative medicines: Amoxicillin. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
257,Medicine Name: Diclofenac. Strength: 500mg. Used for: Bacterial Infection. Alternative medicines: Insulin. Stock Available: NO. Dosage: 1 tablet daily.
258,Medicine Name: Diclofenac. Strength: 10ml. Used for: Pain. Alternative medicines: Electral. Stock Available: NO. Dosage: 1 tablet at night.
259,Medicine Name: Famotidine. Strength: 10ml. Used for: Diabetes. Alternative medicines: Azithromycin. Stock Available: YES. Dosage: 1 tablet daily.
260,Medicine Name: Dolo. Strength: 250mg. Used for: Pain. Alternative medicines: Famotidine. Stock Available: NO. Dosage: 1 tablet daily.
261,Medicine Name: Paracetamol. Strength: 650mg. Used for: Dehydration. Alternative medicines: Vitamin C. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
262,Medicine Name: Glimepiride. Strength: 650mg. Used for: Dehydration. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
263,Medicine Name: Glimepiride. Strength: 250mg. Used for: Dehydration. Alternative medicines: Metformin. Stock Available: YES. Dosage: 1 tablet daily.
264,Medicine Name: Vitamin C. Strength: 400mg. Used for: Throat Infection. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
265,Medicine Name: Electral. Strength: 10ml. Used for: Inflammation. Alternative medicines: Metformin. Stock Available: YES. Dosage: 1 tablet daily.
266,Medicine Name: Cetirizine. Strength: 400mg. Used for: Cold. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
267,Medicine Name: Ranitidine. Strength: 100mg. Used for: Immunity Boost. Alternative medicines: Clarithromycin. Stock Available: NO. Dosage: 1 tablet daily.
268,Medicine Name: Famotidine. Strength: 10ml. Used for: Headache. Alternative medicines: ORS. Stock Available: YES. Dosage: As directed by doctor.
269,Medicine Name: Paracetamol. Strength: 250mg. Used for: Dehydration. Alternative medicines: Diclofenac. Stock Available: NO. Dosage: 1 tablet after meals.
270,Medicine Name: Amoxicillin. Strength: 200ml. Used for: Bacterial Infection. Alternative medicines: Paracetamol. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
271,Medicine Name: Ors. Strength: 400mg. Used for: Cold. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 tablet at night.
272,Medicine Name: Insulin. Strength: 200ml. Used for: Inflammation. Alternative medicines: ORS. Stock Available: YES. Dosage: 1 tablet at night.
273,Medicine Name: Glimepiride. Strength: 200ml. Used for: Diabetes. Alternative medicines: Levocetirizine. Stock Available: NO. Dosage: As directed by doctor.
274,Medicine Name: Paracetamol. Strength: 10ml. Used for: Inflammation. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 tablet at night.
275,Medicine Name: Electral. Strength: 200ml. Used for: Allergy. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 tablet at night.
276,Medicine Name: Azithromycin. Strength: 100mg. Used for: Immunity Boost. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 tablet at night.
277,Medicine Name: Crocin. Strength: 10ml. Used for: Diabetes. Alternative medicines: Zincovit. Stock Available: YES. Dosage: 1 tablet daily.
278,Medicine Name: Ors. Strength: 10ml. Used for: Immunity Boost. Alternative medicines: Famotidine. Stock Available: YES. Dosage: 1 tablet after meals.
279,Medicine Name: Dolo. Strength: 650mg. Used for: Cold. Alternative medicines: Electral. Stock Available: NO. Dosage: 1 tablet at night.
280,Medicine Name: Diclofenac. Strength: 200ml. Used for: Diabetes. Alternative medicines: Famotidine. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
281,Medicine Name: Ors. Strength: 500mg. Used for: Pain. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: 1 tablet daily.
282,Medicine Name: Zincovit. Strength: 200ml. Used for: Dehydration. Alternative medicines: Metformin. Stock Available: YES. Dosage: As directed by doctor.
283,Medicine Name: Zincovit. Strength: 500mg. Used for: Pain. Alternative medicines: Vitamin C. Stock Available: NO. Dosage: 1 tablet at night.
284,Medicine Name: Zincovit. Strength: 500mg. Used for: Diabetes. Alternative medicines: Crocin. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
285,Medicine Name: Zincovit. Strength: 500mg. Used for: Immunity Boost. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
286,Medicine Name: Paracetamol. Strength: 650mg. Used for: Throat Infection. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 tablet after meals.
287,Medicine Name: Diclofenac. Strength: 200ml. Used for: Fever. Alternative medicines: ORS. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
288,Medicine Name: Azithromycin. Strength: 10ml. Used for: Allergy. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
289,Medicine Name: Insulin. Strength: 650mg. Used for: Pain. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 tablet after meals.
290,Medicine Name: Diclofenac. Strength: 500mg. Used for: Inflammation. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: As directed by doctor.
291,Medicine Name: Ranitidine. Strength: 400mg. Used for: Inflammation. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: As directed by doctor.
292,Medicine Name: Azithromycin. Strength: 650mg. Used for: Allergy. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
293,Medicine Name: Zincovit. Strength: 400mg. Used for: Immunity Boost. Alternative medicines: Clarithromycin. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
294,Medicine Name: Electral. Strength: 10ml. Used for: Throat Infection. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
